,business_id,year,month,dayofmonth,rating,count
101,RESDUcs7fIiihp38-d6_6g,2014,2,11,3,2.6666666666666665
102,RESDUcs7fIiihp38-d6_6g,2014,4,4,2,3.0
103,RESDUcs7fIiihp38-d6_6g,2016,9,8,4,4.25
104,RESDUcs7fIiihp38-d6_6g,2013,12,16,3,3.6666666666666665
105,RESDUcs7fIiihp38-d6_6g,2014,8,1,2,3.5
106,RESDUcs7fIiihp38-d6_6g,2014,8,3,2,5.0
107,RESDUcs7fIiihp38-d6_6g,2016,11,4,1,5.0
108,RESDUcs7fIiihp38-d6_6g,2013,5,24,1,4.0
109,RESDUcs7fIiihp38-d6_6g,2015,4,8,10,3.8
110,RESDUcs7fIiihp38-d6_6g,2014,2,16,5,4.4
111,RESDUcs7fIiihp38-d6_6g,2015,11,28,4,2.25
112,RESDUcs7fIiihp38-d6_6g,2014,5,9,3,4.666666666666667
113,RESDUcs7fIiihp38-d6_6g,2016,1,5,7,4.0
114,RESDUcs7fIiihp38-d6_6g,2016,2,11,1,5.0
115,RESDUcs7fIiihp38-d6_6g,2015,9,19,6,4.5
116,RESDUcs7fIiihp38-d6_6g,2013,6,28,9,3.6666666666666665
117,RESDUcs7fIiihp38-d6_6g,2014,2,24,6,4.166666666666667
118,RESDUcs7fIiihp38-d6_6g,2013,12,26,7,3.142857142857143
119,RESDUcs7fIiihp38-d6_6g,2013,4,5,5,4.0
120,RESDUcs7fIiihp38-d6_6g,2012,12,5,5,4.2
121,RESDUcs7fIiihp38-d6_6g,2014,5,7,3,4.0
122,RESDUcs7fIiihp38-d6_6g,2014,12,3,4,4.5
123,RESDUcs7fIiihp38-d6_6g,2013,3,3,3,5.0
124,RESDUcs7fIiihp38-d6_6g,2014,7,26,1,5.0
125,RESDUcs7fIiihp38-d6_6g,2014,10,9,5,3.8
126,RESDUcs7fIiihp38-d6_6g,2016,2,29,2,3.5
127,RESDUcs7fIiihp38-d6_6g,2013,9,29,3,3.6666666666666665
128,RESDUcs7fIiihp38-d6_6g,2014,1,12,5,4.8
129,RESDUcs7fIiihp38-d6_6g,2013,5,20,4,4.5
130,RESDUcs7fIiihp38-d6_6g,2013,11,4,3,4.666666666666667
131,RESDUcs7fIiihp38-d6_6g,2016,2,17,2,1.0
132,RESDUcs7fIiihp38-d6_6g,2013,10,4,4,4.5
133,RESDUcs7fIiihp38-d6_6g,2013,12,10,2,5.0
134,RESDUcs7fIiihp38-d6_6g,2014,10,26,2,2.5
135,RESDUcs7fIiihp38-d6_6g,2013,2,26,1,2.0
136,RESDUcs7fIiihp38-d6_6g,2016,9,2,2,5.0
137,RESDUcs7fIiihp38-d6_6g,2016,9,17,2,3.5
138,RESDUcs7fIiihp38-d6_6g,2015,8,9,6,3.8333333333333335
139,RESDUcs7fIiihp38-d6_6g,2013,6,1,4,4.0
140,RESDUcs7fIiihp38-d6_6g,2014,6,1,3,4.0
141,RESDUcs7fIiihp38-d6_6g,2016,9,21,4,2.75
142,RESDUcs7fIiihp38-d6_6g,2016,1,31,4,4.25
143,RESDUcs7fIiihp38-d6_6g,2014,11,25,4,4.0
144,RESDUcs7fIiihp38-d6_6g,2014,4,9,3,4.666666666666667
145,RESDUcs7fIiihp38-d6_6g,2013,7,27,2,4.0
146,RESDUcs7fIiihp38-d6_6g,2013,5,12,2,3.0
147,RESDUcs7fIiihp38-d6_6g,2014,3,15,3,4.333333333333333
148,RESDUcs7fIiihp38-d6_6g,2012,12,26,7,2.7142857142857144
149,RESDUcs7fIiihp38-d6_6g,2015,2,19,5,4.6
150,RESDUcs7fIiihp38-d6_6g,2012,12,14,3,2.3333333333333335
151,RESDUcs7fIiihp38-d6_6g,2015,5,17,4,4.0
152,RESDUcs7fIiihp38-d6_6g,2015,4,4,3,3.6666666666666665
153,RESDUcs7fIiihp38-d6_6g,2016,5,7,1,5.0
154,RESDUcs7fIiihp38-d6_6g,2016,9,20,2,3.5
155,RESDUcs7fIiihp38-d6_6g,2015,7,26,6,3.0
156,RESDUcs7fIiihp38-d6_6g,2014,4,23,7,4.571428571428571
157,RESDUcs7fIiihp38-d6_6g,2016,9,13,3,4.333333333333333
158,RESDUcs7fIiihp38-d6_6g,2016,1,11,4,5.0
159,RESDUcs7fIiihp38-d6_6g,2012,11,4,3,4.666666666666667
160,RESDUcs7fIiihp38-d6_6g,2014,4,7,2,5.0
161,RESDUcs7fIiihp38-d6_6g,2016,4,22,2,2.5
162,RESDUcs7fIiihp38-d6_6g,2012,9,14,2,4.0
163,RESDUcs7fIiihp38-d6_6g,2013,11,21,5,4.0
164,RESDUcs7fIiihp38-d6_6g,2014,4,29,2,3.5
165,RESDUcs7fIiihp38-d6_6g,2014,7,9,9,4.111111111111111
166,RESDUcs7fIiihp38-d6_6g,2017,1,6,5,3.6
167,RESDUcs7fIiihp38-d6_6g,2014,1,25,3,4.666666666666667
168,RESDUcs7fIiihp38-d6_6g,2015,2,27,5,4.2
169,RESDUcs7fIiihp38-d6_6g,2013,12,15,1,4.0
170,RESDUcs7fIiihp38-d6_6g,2016,8,25,1,3.0
171,RESDUcs7fIiihp38-d6_6g,2015,12,10,1,5.0
172,RESDUcs7fIiihp38-d6_6g,2016,6,15,1,1.0
173,RESDUcs7fIiihp38-d6_6g,2015,6,5,3,3.3333333333333335
174,RESDUcs7fIiihp38-d6_6g,2013,9,8,2,1.5
175,RESDUcs7fIiihp38-d6_6g,2012,10,11,3,2.3333333333333335
176,RESDUcs7fIiihp38-d6_6g,2012,9,29,5,4.2
177,RESDUcs7fIiihp38-d6_6g,2014,7,30,4,3.5
178,RESDUcs7fIiihp38-d6_6g,2016,8,3,5,3.6
179,RESDUcs7fIiihp38-d6_6g,2012,11,29,2,4.0
180,RESDUcs7fIiihp38-d6_6g,2013,8,26,5,4.2
181,RESDUcs7fIiihp38-d6_6g,2012,9,30,1,3.0
182,RESDUcs7fIiihp38-d6_6g,2016,12,20,2,4.0
183,RESDUcs7fIiihp38-d6_6g,2013,2,21,6,3.8333333333333335
184,RESDUcs7fIiihp38-d6_6g,2015,8,23,5,2.6
185,RESDUcs7fIiihp38-d6_6g,2015,11,5,1,4.0
186,RESDUcs7fIiihp38-d6_6g,2013,4,24,2,4.5
187,RESDUcs7fIiihp38-d6_6g,2016,8,1,2,3.0
188,RESDUcs7fIiihp38-d6_6g,2015,1,22,4,3.0
189,RESDUcs7fIiihp38-d6_6g,2014,1,16,1,2.0
190,RESDUcs7fIiihp38-d6_6g,2012,10,24,4,4.75
191,RESDUcs7fIiihp38-d6_6g,2013,3,14,6,3.8333333333333335
192,RESDUcs7fIiihp38-d6_6g,2013,10,11,2,3.5
193,RESDUcs7fIiihp38-d6_6g,2015,12,4,7,4.857142857142857
194,RESDUcs7fIiihp38-d6_6g,2016,2,19,1,3.0
195,RESDUcs7fIiihp38-d6_6g,2013,3,5,5,4.0
196,RESDUcs7fIiihp38-d6_6g,2014,12,5,2,3.0
197,RESDUcs7fIiihp38-d6_6g,2012,11,19,4,1.75
198,RESDUcs7fIiihp38-d6_6g,2014,1,8,5,3.4
199,RESDUcs7fIiihp38-d6_6g,2015,7,31,2,5.0
200,RESDUcs7fIiihp38-d6_6g,2016,6,23,6,3.3333333333333335
201,RESDUcs7fIiihp38-d6_6g,2013,4,18,1,4.0
202,RESDUcs7fIiihp38-d6_6g,2015,1,6,9,3.3333333333333335
203,RESDUcs7fIiihp38-d6_6g,2016,3,14,10,3.2
204,RESDUcs7fIiihp38-d6_6g,2014,1,20,7,3.857142857142857
205,RESDUcs7fIiihp38-d6_6g,2014,7,24,2,4.0
206,RESDUcs7fIiihp38-d6_6g,2014,9,28,5,2.8
207,RESDUcs7fIiihp38-d6_6g,2013,3,27,4,3.0
208,RESDUcs7fIiihp38-d6_6g,2013,9,18,2,4.5
209,RESDUcs7fIiihp38-d6_6g,2015,3,5,1,5.0
210,RESDUcs7fIiihp38-d6_6g,2015,11,23,4,3.0
211,RESDUcs7fIiihp38-d6_6g,2016,3,9,2,4.5
212,RESDUcs7fIiihp38-d6_6g,2016,5,5,2,3.5
213,RESDUcs7fIiihp38-d6_6g,2014,11,7,2,5.0
214,RESDUcs7fIiihp38-d6_6g,2015,9,28,5,4.6
215,RESDUcs7fIiihp38-d6_6g,2016,3,31,9,4.222222222222222
216,RESDUcs7fIiihp38-d6_6g,2015,11,12,4,3.25
217,RESDUcs7fIiihp38-d6_6g,2014,9,5,3,2.0
218,RESDUcs7fIiihp38-d6_6g,2013,3,30,2,2.5
219,RESDUcs7fIiihp38-d6_6g,2014,4,3,4,3.5
220,RESDUcs7fIiihp38-d6_6g,2016,11,21,6,4.0
221,RESDUcs7fIiihp38-d6_6g,2015,6,4,2,3.5
222,RESDUcs7fIiihp38-d6_6g,2013,5,14,3,4.333333333333333
223,RESDUcs7fIiihp38-d6_6g,2015,5,25,3,3.6666666666666665
224,RESDUcs7fIiihp38-d6_6g,2012,10,23,2,3.0
225,RESDUcs7fIiihp38-d6_6g,2014,4,26,4,4.0
226,RESDUcs7fIiihp38-d6_6g,2014,4,22,2,4.5
227,RESDUcs7fIiihp38-d6_6g,2014,3,17,6,4.166666666666667
228,RESDUcs7fIiihp38-d6_6g,2014,12,4,2,4.5
229,RESDUcs7fIiihp38-d6_6g,2013,5,17,3,4.0
230,RESDUcs7fIiihp38-d6_6g,2014,3,22,4,3.75
231,RESDUcs7fIiihp38-d6_6g,2015,1,30,4,4.0
232,RESDUcs7fIiihp38-d6_6g,2016,8,27,3,4.0
233,RESDUcs7fIiihp38-d6_6g,2013,4,1,4,3.75
234,RESDUcs7fIiihp38-d6_6g,2014,6,11,2,3.5
235,RESDUcs7fIiihp38-d6_6g,2013,11,24,3,4.0
236,RESDUcs7fIiihp38-d6_6g,2016,1,17,8,3.125
237,RESDUcs7fIiihp38-d6_6g,2016,6,2,4,3.75
238,RESDUcs7fIiihp38-d6_6g,2014,2,27,3,3.3333333333333335
239,RESDUcs7fIiihp38-d6_6g,2013,7,28,3,4.0
240,RESDUcs7fIiihp38-d6_6g,2016,9,11,1,5.0
241,RESDUcs7fIiihp38-d6_6g,2016,2,20,2,5.0
242,RESDUcs7fIiihp38-d6_6g,2014,11,18,5,3.6
243,RESDUcs7fIiihp38-d6_6g,2015,7,24,7,4.142857142857143
244,RESDUcs7fIiihp38-d6_6g,2014,12,26,8,2.625
245,RESDUcs7fIiihp38-d6_6g,2015,10,23,3,3.6666666666666665
246,RESDUcs7fIiihp38-d6_6g,2013,1,31,4,3.75
247,RESDUcs7fIiihp38-d6_6g,2015,8,14,6,3.5
248,RESDUcs7fIiihp38-d6_6g,2015,1,10,6,3.6666666666666665
249,RESDUcs7fIiihp38-d6_6g,2013,1,14,7,4.142857142857143
250,RESDUcs7fIiihp38-d6_6g,2016,7,1,8,3.375
251,RESDUcs7fIiihp38-d6_6g,2016,6,25,4,4.25
252,RESDUcs7fIiihp38-d6_6g,2013,8,14,3,4.666666666666667
253,RESDUcs7fIiihp38-d6_6g,2015,3,25,4,3.75
254,RESDUcs7fIiihp38-d6_6g,2014,7,17,5,3.6
255,RESDUcs7fIiihp38-d6_6g,2013,4,22,1,5.0
256,RESDUcs7fIiihp38-d6_6g,2016,1,30,5,4.6
257,RESDUcs7fIiihp38-d6_6g,2013,2,12,2,4.5
258,RESDUcs7fIiihp38-d6_6g,2014,2,25,6,3.8333333333333335
259,RESDUcs7fIiihp38-d6_6g,2013,10,28,2,4.5
260,RESDUcs7fIiihp38-d6_6g,2015,4,2,5,3.0
261,RESDUcs7fIiihp38-d6_6g,2014,5,28,4,4.75
262,RESDUcs7fIiihp38-d6_6g,2015,1,29,1,4.0
263,RESDUcs7fIiihp38-d6_6g,2016,12,19,7,3.0
264,RESDUcs7fIiihp38-d6_6g,2012,11,26,8,3.875
265,RESDUcs7fIiihp38-d6_6g,2016,8,9,4,5.0
266,RESDUcs7fIiihp38-d6_6g,2013,2,4,2,5.0
267,RESDUcs7fIiihp38-d6_6g,2013,7,16,4,3.0
268,RESDUcs7fIiihp38-d6_6g,2014,5,25,2,3.0
269,RESDUcs7fIiihp38-d6_6g,2016,12,11,4,3.75
270,RESDUcs7fIiihp38-d6_6g,2014,10,10,3,3.6666666666666665
271,RESDUcs7fIiihp38-d6_6g,2015,12,3,6,3.5
272,RESDUcs7fIiihp38-d6_6g,2013,2,9,2,4.0
273,RESDUcs7fIiihp38-d6_6g,2015,5,10,3,3.6666666666666665
274,RESDUcs7fIiihp38-d6_6g,2015,4,6,3,3.6666666666666665
275,RESDUcs7fIiihp38-d6_6g,2015,3,30,3,3.6666666666666665
276,RESDUcs7fIiihp38-d6_6g,2013,4,7,4,4.5
277,RESDUcs7fIiihp38-d6_6g,2013,10,25,1,5.0
278,RESDUcs7fIiihp38-d6_6g,2015,11,8,3,4.0
279,RESDUcs7fIiihp38-d6_6g,2015,10,7,5,4.6
280,RESDUcs7fIiihp38-d6_6g,2015,3,2,3,4.0
281,RESDUcs7fIiihp38-d6_6g,2014,11,9,2,4.0
282,RESDUcs7fIiihp38-d6_6g,2013,8,19,6,3.8333333333333335
283,RESDUcs7fIiihp38-d6_6g,2015,12,16,3,4.333333333333333
284,RESDUcs7fIiihp38-d6_6g,2014,8,10,2,5.0
285,RESDUcs7fIiihp38-d6_6g,2014,10,28,1,3.0
286,RESDUcs7fIiihp38-d6_6g,2014,3,24,1,5.0
287,RESDUcs7fIiihp38-d6_6g,2014,6,7,3,3.3333333333333335
288,RESDUcs7fIiihp38-d6_6g,2014,8,31,3,2.3333333333333335
289,RESDUcs7fIiihp38-d6_6g,2013,5,3,2,5.0
290,RESDUcs7fIiihp38-d6_6g,2013,7,26,4,3.75
291,RESDUcs7fIiihp38-d6_6g,2013,6,30,4,4.25
292,RESDUcs7fIiihp38-d6_6g,2016,10,19,4,2.25
293,RESDUcs7fIiihp38-d6_6g,2016,6,21,5,2.8
294,RESDUcs7fIiihp38-d6_6g,2013,1,13,3,4.0
295,RESDUcs7fIiihp38-d6_6g,2015,10,16,3,4.666666666666667
296,RESDUcs7fIiihp38-d6_6g,2015,1,20,6,2.8333333333333335
297,RESDUcs7fIiihp38-d6_6g,2016,4,29,3,3.0
298,RESDUcs7fIiihp38-d6_6g,2016,12,3,4,4.5
299,RESDUcs7fIiihp38-d6_6g,2013,2,2,5,3.8
300,RESDUcs7fIiihp38-d6_6g,2016,2,12,5,4.4
301,RESDUcs7fIiihp38-d6_6g,2015,10,19,3,3.6666666666666665
302,RESDUcs7fIiihp38-d6_6g,2013,2,25,1,4.0
303,RESDUcs7fIiihp38-d6_6g,2016,2,14,4,4.5
304,RESDUcs7fIiihp38-d6_6g,2015,5,18,5,3.6
305,RESDUcs7fIiihp38-d6_6g,2016,2,6,2,5.0
306,RESDUcs7fIiihp38-d6_6g,2015,1,7,4,3.75
307,RESDUcs7fIiihp38-d6_6g,2014,1,15,2,3.5
308,RESDUcs7fIiihp38-d6_6g,2016,5,17,2,4.0
309,RESDUcs7fIiihp38-d6_6g,2014,4,15,4,2.5
310,RESDUcs7fIiihp38-d6_6g,2015,11,17,3,4.666666666666667
311,RESDUcs7fIiihp38-d6_6g,2016,3,30,4,4.5
312,RESDUcs7fIiihp38-d6_6g,2013,5,15,2,3.5
313,RESDUcs7fIiihp38-d6_6g,2016,12,24,5,4.4
314,RESDUcs7fIiihp38-d6_6g,2013,7,12,2,3.5
315,RESDUcs7fIiihp38-d6_6g,2012,11,5,2,5.0
316,RESDUcs7fIiihp38-d6_6g,2015,12,24,3,3.6666666666666665
317,RESDUcs7fIiihp38-d6_6g,2013,4,9,3,4.0
318,RESDUcs7fIiihp38-d6_6g,2014,7,18,3,4.0
319,RESDUcs7fIiihp38-d6_6g,2013,11,12,4,4.75
320,RESDUcs7fIiihp38-d6_6g,2014,3,2,5,3.6
321,RESDUcs7fIiihp38-d6_6g,2016,6,17,6,3.0
322,RESDUcs7fIiihp38-d6_6g,2016,12,6,2,4.0
323,RESDUcs7fIiihp38-d6_6g,2013,8,31,4,4.25
324,RESDUcs7fIiihp38-d6_6g,2013,7,13,1,1.0
325,RESDUcs7fIiihp38-d6_6g,2012,10,27,3,4.333333333333333
326,RESDUcs7fIiihp38-d6_6g,2015,12,27,1,1.0
327,RESDUcs7fIiihp38-d6_6g,2013,11,1,1,2.0
328,RESDUcs7fIiihp38-d6_6g,2016,10,17,1,1.0
329,RESDUcs7fIiihp38-d6_6g,2014,3,8,1,4.0
330,RESDUcs7fIiihp38-d6_6g,2014,12,29,12,2.9166666666666665
331,RESDUcs7fIiihp38-d6_6g,2015,11,16,5,3.2
332,RESDUcs7fIiihp38-d6_6g,2014,3,29,2,4.0
333,RESDUcs7fIiihp38-d6_6g,2012,10,20,6,4.0
334,RESDUcs7fIiihp38-d6_6g,2016,8,19,4,4.0
335,RESDUcs7fIiihp38-d6_6g,2014,3,18,3,4.666666666666667
336,RESDUcs7fIiihp38-d6_6g,2014,3,6,4,3.5
337,RESDUcs7fIiihp38-d6_6g,2013,4,30,2,4.5
338,RESDUcs7fIiihp38-d6_6g,2016,11,26,5,3.8
339,RESDUcs7fIiihp38-d6_6g,2016,7,24,3,2.6666666666666665
340,RESDUcs7fIiihp38-d6_6g,2013,1,22,2,2.5
341,RESDUcs7fIiihp38-d6_6g,2016,1,21,6,3.1666666666666665
342,RESDUcs7fIiihp38-d6_6g,2013,4,16,6,4.0
343,RESDUcs7fIiihp38-d6_6g,2016,5,31,3,2.6666666666666665
344,RESDUcs7fIiihp38-d6_6g,2014,6,26,11,4.454545454545454
345,RESDUcs7fIiihp38-d6_6g,2013,10,22,3,3.3333333333333335
346,RESDUcs7fIiihp38-d6_6g,2015,8,11,8,3.625
347,RESDUcs7fIiihp38-d6_6g,2015,5,9,5,4.4
348,RESDUcs7fIiihp38-d6_6g,2014,7,7,4,2.5
349,RESDUcs7fIiihp38-d6_6g,2015,4,5,5,3.2
350,RESDUcs7fIiihp38-d6_6g,2012,10,19,3,3.0
351,RESDUcs7fIiihp38-d6_6g,2015,3,7,2,5.0
352,RESDUcs7fIiihp38-d6_6g,2016,2,4,2,4.5
353,RESDUcs7fIiihp38-d6_6g,2014,10,8,4,4.5
354,RESDUcs7fIiihp38-d6_6g,2014,3,19,7,3.7142857142857144
355,RESDUcs7fIiihp38-d6_6g,2016,10,4,3,4.666666666666667
356,RESDUcs7fIiihp38-d6_6g,2016,11,16,3,2.6666666666666665
357,RESDUcs7fIiihp38-d6_6g,2013,4,8,3,2.3333333333333335
358,RESDUcs7fIiihp38-d6_6g,2016,11,11,1,5.0
359,RESDUcs7fIiihp38-d6_6g,2013,8,9,3,4.333333333333333
360,RESDUcs7fIiihp38-d6_6g,2016,10,16,3,3.6666666666666665
361,RESDUcs7fIiihp38-d6_6g,2016,6,19,4,3.5
362,RESDUcs7fIiihp38-d6_6g,2013,6,12,5,4.6
363,RESDUcs7fIiihp38-d6_6g,2014,11,23,2,3.5
364,RESDUcs7fIiihp38-d6_6g,2015,8,24,5,4.2
365,RESDUcs7fIiihp38-d6_6g,2014,3,12,2,4.0
366,RESDUcs7fIiihp38-d6_6g,2013,9,14,3,4.333333333333333
367,RESDUcs7fIiihp38-d6_6g,2016,2,21,3,3.3333333333333335
368,RESDUcs7fIiihp38-d6_6g,2014,12,7,6,2.6666666666666665
369,RESDUcs7fIiihp38-d6_6g,2016,10,3,3,3.3333333333333335
370,RESDUcs7fIiihp38-d6_6g,2014,1,29,3,2.3333333333333335
371,RESDUcs7fIiihp38-d6_6g,2013,9,9,3,4.0
372,RESDUcs7fIiihp38-d6_6g,2015,10,8,4,4.75
373,RESDUcs7fIiihp38-d6_6g,2014,6,8,3,5.0
374,RESDUcs7fIiihp38-d6_6g,2014,9,29,3,3.3333333333333335
375,RESDUcs7fIiihp38-d6_6g,2016,5,9,4,2.25
376,RESDUcs7fIiihp38-d6_6g,2016,4,14,2,5.0
377,RESDUcs7fIiihp38-d6_6g,2015,7,29,2,4.5
378,RESDUcs7fIiihp38-d6_6g,2015,4,30,4,3.25
379,RESDUcs7fIiihp38-d6_6g,2015,4,29,3,4.0
380,RESDUcs7fIiihp38-d6_6g,2013,12,3,4,4.25
381,RESDUcs7fIiihp38-d6_6g,2015,4,16,2,4.5
382,RESDUcs7fIiihp38-d6_6g,2014,3,11,4,3.75
383,RESDUcs7fIiihp38-d6_6g,2012,12,6,3,2.3333333333333335
384,RESDUcs7fIiihp38-d6_6g,2015,2,11,4,3.75
