,business_id,year,month,dayofmonth,rating,count
29,eoHdUeQDNgQ6WYEnP2aiRw,2011,3,11,2,2.5
30,eoHdUeQDNgQ6WYEnP2aiRw,2015,2,11,2,2.5
31,eoHdUeQDNgQ6WYEnP2aiRw,2013,7,25,4,3.25
32,eoHdUeQDNgQ6WYEnP2aiRw,2010,6,18,1,3.0
33,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,21,1,3.0
34,eoHdUeQDNgQ6WYEnP2aiRw,2016,6,20,2,4.0
35,eoHdUeQDNgQ6WYEnP2aiRw,2011,11,18,2,4.5
36,eoHdUeQDNgQ6WYEnP2aiRw,2014,7,12,3,2.3333333333333335
37,eoHdUeQDNgQ6WYEnP2aiRw,2011,7,24,1,4.0
38,eoHdUeQDNgQ6WYEnP2aiRw,2014,2,3,4,3.5
39,eoHdUeQDNgQ6WYEnP2aiRw,2013,7,28,1,2.0
40,eoHdUeQDNgQ6WYEnP2aiRw,2010,12,22,1,4.0
41,eoHdUeQDNgQ6WYEnP2aiRw,2011,1,27,1,5.0
42,eoHdUeQDNgQ6WYEnP2aiRw,2016,2,23,2,4.0
43,eoHdUeQDNgQ6WYEnP2aiRw,2014,9,17,2,2.5
44,eoHdUeQDNgQ6WYEnP2aiRw,2014,11,10,4,2.25
45,eoHdUeQDNgQ6WYEnP2aiRw,2016,5,12,4,3.75
46,eoHdUeQDNgQ6WYEnP2aiRw,2013,2,26,1,2.0
47,eoHdUeQDNgQ6WYEnP2aiRw,2010,8,19,2,2.5
48,eoHdUeQDNgQ6WYEnP2aiRw,2010,6,23,1,3.0
49,eoHdUeQDNgQ6WYEnP2aiRw,2016,10,24,1,5.0
50,eoHdUeQDNgQ6WYEnP2aiRw,2011,5,14,2,3.5
51,eoHdUeQDNgQ6WYEnP2aiRw,2012,8,3,2,2.5
52,eoHdUeQDNgQ6WYEnP2aiRw,2011,9,6,5,3.8
53,eoHdUeQDNgQ6WYEnP2aiRw,2013,8,7,1,3.0
54,eoHdUeQDNgQ6WYEnP2aiRw,2012,12,26,2,3.5
55,eoHdUeQDNgQ6WYEnP2aiRw,2012,4,10,3,2.6666666666666665
56,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,19,2,4.0
57,eoHdUeQDNgQ6WYEnP2aiRw,2015,2,14,1,4.0
58,eoHdUeQDNgQ6WYEnP2aiRw,2013,3,17,1,5.0
59,eoHdUeQDNgQ6WYEnP2aiRw,2015,8,23,7,3.4285714285714284
60,eoHdUeQDNgQ6WYEnP2aiRw,2011,9,9,3,3.6666666666666665
61,eoHdUeQDNgQ6WYEnP2aiRw,2013,9,17,1,4.0
62,eoHdUeQDNgQ6WYEnP2aiRw,2011,9,17,3,3.6666666666666665
63,eoHdUeQDNgQ6WYEnP2aiRw,2015,6,2,2,2.0
64,eoHdUeQDNgQ6WYEnP2aiRw,2012,11,4,1,3.0
65,eoHdUeQDNgQ6WYEnP2aiRw,2011,3,3,2,3.5
66,eoHdUeQDNgQ6WYEnP2aiRw,2011,2,10,2,3.5
67,eoHdUeQDNgQ6WYEnP2aiRw,2013,9,4,1,2.0
68,eoHdUeQDNgQ6WYEnP2aiRw,2013,12,15,1,1.0
69,eoHdUeQDNgQ6WYEnP2aiRw,2009,11,9,2,3.0
70,eoHdUeQDNgQ6WYEnP2aiRw,2011,2,9,1,4.0
71,eoHdUeQDNgQ6WYEnP2aiRw,2011,4,24,1,3.0
72,eoHdUeQDNgQ6WYEnP2aiRw,2012,10,8,5,3.0
73,eoHdUeQDNgQ6WYEnP2aiRw,2017,1,6,1,5.0
74,eoHdUeQDNgQ6WYEnP2aiRw,2016,4,29,2,2.5
75,eoHdUeQDNgQ6WYEnP2aiRw,2009,7,2,1,4.0
76,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,17,1,2.0
77,eoHdUeQDNgQ6WYEnP2aiRw,2010,8,20,3,3.0
78,eoHdUeQDNgQ6WYEnP2aiRw,2016,10,6,2,4.0
79,eoHdUeQDNgQ6WYEnP2aiRw,2009,10,14,2,3.5
80,eoHdUeQDNgQ6WYEnP2aiRw,2010,9,6,1,5.0
81,eoHdUeQDNgQ6WYEnP2aiRw,2014,12,26,1,4.0
82,eoHdUeQDNgQ6WYEnP2aiRw,2014,5,3,1,1.0
83,eoHdUeQDNgQ6WYEnP2aiRw,2010,12,19,1,4.0
84,eoHdUeQDNgQ6WYEnP2aiRw,2011,10,25,1,4.0
85,eoHdUeQDNgQ6WYEnP2aiRw,2014,9,1,2,3.5
86,eoHdUeQDNgQ6WYEnP2aiRw,2009,4,13,2,3.5
87,eoHdUeQDNgQ6WYEnP2aiRw,2011,7,2,1,3.0
88,eoHdUeQDNgQ6WYEnP2aiRw,2009,11,30,1,2.0
89,eoHdUeQDNgQ6WYEnP2aiRw,2010,4,6,2,3.0
90,eoHdUeQDNgQ6WYEnP2aiRw,2011,1,26,2,3.0
91,eoHdUeQDNgQ6WYEnP2aiRw,2016,8,11,1,2.0
92,eoHdUeQDNgQ6WYEnP2aiRw,2014,1,4,3,2.0
93,eoHdUeQDNgQ6WYEnP2aiRw,2012,2,15,2,4.5
94,eoHdUeQDNgQ6WYEnP2aiRw,2016,6,19,1,3.0
95,eoHdUeQDNgQ6WYEnP2aiRw,2014,7,8,4,2.75
96,eoHdUeQDNgQ6WYEnP2aiRw,2015,3,22,1,4.0
97,eoHdUeQDNgQ6WYEnP2aiRw,2014,3,31,3,2.0
98,eoHdUeQDNgQ6WYEnP2aiRw,2011,3,29,4,3.0
99,eoHdUeQDNgQ6WYEnP2aiRw,2012,1,4,2,1.0
100,eoHdUeQDNgQ6WYEnP2aiRw,2016,8,3,3,2.6666666666666665
101,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,26,1,3.0
102,eoHdUeQDNgQ6WYEnP2aiRw,2013,12,29,1,1.0
103,eoHdUeQDNgQ6WYEnP2aiRw,2015,11,7,1,1.0
104,eoHdUeQDNgQ6WYEnP2aiRw,2015,12,24,2,4.5
105,eoHdUeQDNgQ6WYEnP2aiRw,2015,7,29,2,3.0
106,eoHdUeQDNgQ6WYEnP2aiRw,2015,10,14,3,3.0
107,eoHdUeQDNgQ6WYEnP2aiRw,2014,8,28,3,1.6666666666666667
108,eoHdUeQDNgQ6WYEnP2aiRw,2015,2,8,2,1.0
109,eoHdUeQDNgQ6WYEnP2aiRw,2012,10,22,2,3.5
110,eoHdUeQDNgQ6WYEnP2aiRw,2015,12,6,1,5.0
111,eoHdUeQDNgQ6WYEnP2aiRw,2015,4,3,2,4.0
112,eoHdUeQDNgQ6WYEnP2aiRw,2012,8,16,3,2.3333333333333335
113,eoHdUeQDNgQ6WYEnP2aiRw,2014,5,7,2,3.0
114,eoHdUeQDNgQ6WYEnP2aiRw,2014,1,9,2,4.5
115,eoHdUeQDNgQ6WYEnP2aiRw,2010,9,11,3,4.0
116,eoHdUeQDNgQ6WYEnP2aiRw,2015,10,24,1,2.0
117,eoHdUeQDNgQ6WYEnP2aiRw,2012,2,17,1,1.0
118,eoHdUeQDNgQ6WYEnP2aiRw,2015,12,22,3,4.333333333333333
119,eoHdUeQDNgQ6WYEnP2aiRw,2014,8,17,1,3.0
120,eoHdUeQDNgQ6WYEnP2aiRw,2016,10,19,1,5.0
121,eoHdUeQDNgQ6WYEnP2aiRw,2012,11,23,2,3.5
122,eoHdUeQDNgQ6WYEnP2aiRw,2013,7,13,1,4.0
123,eoHdUeQDNgQ6WYEnP2aiRw,2011,2,5,2,4.5
124,eoHdUeQDNgQ6WYEnP2aiRw,2010,5,27,2,2.0
125,eoHdUeQDNgQ6WYEnP2aiRw,2012,5,15,2,3.5
126,eoHdUeQDNgQ6WYEnP2aiRw,2014,4,27,1,5.0
127,eoHdUeQDNgQ6WYEnP2aiRw,2010,6,15,2,3.0
128,eoHdUeQDNgQ6WYEnP2aiRw,2009,12,12,1,3.0
129,eoHdUeQDNgQ6WYEnP2aiRw,2014,11,30,2,2.5
130,eoHdUeQDNgQ6WYEnP2aiRw,2010,12,26,1,4.0
131,eoHdUeQDNgQ6WYEnP2aiRw,2009,7,15,2,2.5
132,eoHdUeQDNgQ6WYEnP2aiRw,2015,5,29,1,4.0
133,eoHdUeQDNgQ6WYEnP2aiRw,2010,9,22,3,2.6666666666666665
134,eoHdUeQDNgQ6WYEnP2aiRw,2011,9,5,1,2.0
135,eoHdUeQDNgQ6WYEnP2aiRw,2012,3,6,3,2.6666666666666665
136,eoHdUeQDNgQ6WYEnP2aiRw,2011,12,25,2,3.0
137,eoHdUeQDNgQ6WYEnP2aiRw,2013,7,2,1,5.0
138,eoHdUeQDNgQ6WYEnP2aiRw,2011,1,11,2,3.0
139,eoHdUeQDNgQ6WYEnP2aiRw,2010,9,23,2,2.0
140,eoHdUeQDNgQ6WYEnP2aiRw,2016,8,2,2,2.5
141,eoHdUeQDNgQ6WYEnP2aiRw,2013,5,9,1,2.0
142,eoHdUeQDNgQ6WYEnP2aiRw,2013,9,8,1,4.0
143,eoHdUeQDNgQ6WYEnP2aiRw,2016,7,25,2,2.0
144,eoHdUeQDNgQ6WYEnP2aiRw,2014,2,22,2,3.0
145,eoHdUeQDNgQ6WYEnP2aiRw,2016,11,3,1,1.0
146,eoHdUeQDNgQ6WYEnP2aiRw,2014,12,6,1,4.0
147,eoHdUeQDNgQ6WYEnP2aiRw,2010,10,6,3,4.0
148,eoHdUeQDNgQ6WYEnP2aiRw,2014,10,22,2,1.5
149,eoHdUeQDNgQ6WYEnP2aiRw,2016,10,27,2,2.0
150,eoHdUeQDNgQ6WYEnP2aiRw,2013,6,4,2,2.5
151,eoHdUeQDNgQ6WYEnP2aiRw,2013,8,14,1,1.0
152,eoHdUeQDNgQ6WYEnP2aiRw,2011,12,13,2,2.0
153,eoHdUeQDNgQ6WYEnP2aiRw,2012,6,17,1,2.0
154,eoHdUeQDNgQ6WYEnP2aiRw,2010,8,27,1,1.0
155,eoHdUeQDNgQ6WYEnP2aiRw,2010,10,20,1,3.0
156,eoHdUeQDNgQ6WYEnP2aiRw,2015,8,22,2,3.0
157,eoHdUeQDNgQ6WYEnP2aiRw,2015,4,1,2,2.0
158,eoHdUeQDNgQ6WYEnP2aiRw,2012,9,4,1,2.0
159,eoHdUeQDNgQ6WYEnP2aiRw,2012,12,17,1,4.0
160,eoHdUeQDNgQ6WYEnP2aiRw,2012,5,5,2,4.5
161,eoHdUeQDNgQ6WYEnP2aiRw,2011,12,26,3,2.3333333333333335
162,eoHdUeQDNgQ6WYEnP2aiRw,2014,7,11,3,2.3333333333333335
163,eoHdUeQDNgQ6WYEnP2aiRw,2011,2,23,3,2.6666666666666665
164,eoHdUeQDNgQ6WYEnP2aiRw,2011,4,17,4,2.75
165,eoHdUeQDNgQ6WYEnP2aiRw,2015,5,27,2,3.0
166,eoHdUeQDNgQ6WYEnP2aiRw,2012,7,5,3,2.3333333333333335
167,eoHdUeQDNgQ6WYEnP2aiRw,2011,2,6,1,4.0
168,eoHdUeQDNgQ6WYEnP2aiRw,2014,4,23,2,3.5
169,eoHdUeQDNgQ6WYEnP2aiRw,2015,8,1,2,4.5
170,eoHdUeQDNgQ6WYEnP2aiRw,2011,4,12,1,3.0
171,eoHdUeQDNgQ6WYEnP2aiRw,2012,6,7,1,1.0
172,eoHdUeQDNgQ6WYEnP2aiRw,2011,12,31,1,3.0
173,eoHdUeQDNgQ6WYEnP2aiRw,2014,8,26,1,3.0
174,eoHdUeQDNgQ6WYEnP2aiRw,2010,12,17,5,3.6
175,eoHdUeQDNgQ6WYEnP2aiRw,2013,7,26,4,2.5
176,eoHdUeQDNgQ6WYEnP2aiRw,2014,5,23,3,2.0
177,eoHdUeQDNgQ6WYEnP2aiRw,2013,10,11,2,3.0
178,eoHdUeQDNgQ6WYEnP2aiRw,2016,7,15,1,1.0
179,eoHdUeQDNgQ6WYEnP2aiRw,2014,3,17,1,2.0
180,eoHdUeQDNgQ6WYEnP2aiRw,2014,6,13,1,2.0
181,eoHdUeQDNgQ6WYEnP2aiRw,2013,7,9,2,2.5
182,eoHdUeQDNgQ6WYEnP2aiRw,2016,8,15,1,3.0
183,eoHdUeQDNgQ6WYEnP2aiRw,2009,12,29,2,4.0
184,eoHdUeQDNgQ6WYEnP2aiRw,2009,7,30,2,3.5
185,eoHdUeQDNgQ6WYEnP2aiRw,2011,9,13,3,3.6666666666666665
186,eoHdUeQDNgQ6WYEnP2aiRw,2016,12,27,3,3.6666666666666665
187,eoHdUeQDNgQ6WYEnP2aiRw,2011,1,14,2,3.0
188,eoHdUeQDNgQ6WYEnP2aiRw,2012,1,26,1,1.0
189,eoHdUeQDNgQ6WYEnP2aiRw,2011,6,3,2,3.5
190,eoHdUeQDNgQ6WYEnP2aiRw,2012,3,7,3,3.3333333333333335
191,eoHdUeQDNgQ6WYEnP2aiRw,2015,10,13,1,4.0
192,eoHdUeQDNgQ6WYEnP2aiRw,2016,2,1,1,2.0
193,eoHdUeQDNgQ6WYEnP2aiRw,2012,2,19,1,3.0
194,eoHdUeQDNgQ6WYEnP2aiRw,2013,6,7,1,4.0
195,eoHdUeQDNgQ6WYEnP2aiRw,2014,8,23,2,3.0
196,eoHdUeQDNgQ6WYEnP2aiRw,2016,6,17,4,3.0
197,eoHdUeQDNgQ6WYEnP2aiRw,2012,1,16,3,3.3333333333333335
198,eoHdUeQDNgQ6WYEnP2aiRw,2011,6,20,3,4.0
199,eoHdUeQDNgQ6WYEnP2aiRw,2011,10,12,4,1.5
200,eoHdUeQDNgQ6WYEnP2aiRw,2014,4,22,3,3.0
201,eoHdUeQDNgQ6WYEnP2aiRw,2011,8,23,4,3.25
202,eoHdUeQDNgQ6WYEnP2aiRw,2013,2,25,1,3.0
203,eoHdUeQDNgQ6WYEnP2aiRw,2010,6,30,1,2.0
204,eoHdUeQDNgQ6WYEnP2aiRw,2016,3,31,1,5.0
205,eoHdUeQDNgQ6WYEnP2aiRw,2015,10,5,1,5.0
206,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,20,2,3.5
207,eoHdUeQDNgQ6WYEnP2aiRw,2010,3,31,1,3.0
208,eoHdUeQDNgQ6WYEnP2aiRw,2014,4,16,2,3.0
209,eoHdUeQDNgQ6WYEnP2aiRw,2013,1,5,3,2.6666666666666665
210,eoHdUeQDNgQ6WYEnP2aiRw,2011,12,6,2,3.0
211,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,5,1,4.0
212,eoHdUeQDNgQ6WYEnP2aiRw,2016,4,6,1,1.0
213,eoHdUeQDNgQ6WYEnP2aiRw,2012,2,9,1,4.0
214,eoHdUeQDNgQ6WYEnP2aiRw,2012,4,3,3,2.3333333333333335
215,eoHdUeQDNgQ6WYEnP2aiRw,2014,6,27,1,4.0
216,eoHdUeQDNgQ6WYEnP2aiRw,2012,2,23,1,2.0
217,eoHdUeQDNgQ6WYEnP2aiRw,2013,11,11,4,3.0
218,eoHdUeQDNgQ6WYEnP2aiRw,2013,8,3,2,3.5
219,eoHdUeQDNgQ6WYEnP2aiRw,2010,8,13,1,4.0
220,eoHdUeQDNgQ6WYEnP2aiRw,2016,8,13,4,3.25
221,eoHdUeQDNgQ6WYEnP2aiRw,2010,4,7,2,2.0
222,eoHdUeQDNgQ6WYEnP2aiRw,2012,1,18,1,4.0
223,eoHdUeQDNgQ6WYEnP2aiRw,2009,6,14,1,3.0
224,eoHdUeQDNgQ6WYEnP2aiRw,2014,11,19,2,2.0
225,eoHdUeQDNgQ6WYEnP2aiRw,2013,7,31,2,3.5
226,eoHdUeQDNgQ6WYEnP2aiRw,2015,2,20,1,3.0
227,eoHdUeQDNgQ6WYEnP2aiRw,2011,4,11,1,4.0
228,eoHdUeQDNgQ6WYEnP2aiRw,2013,6,11,3,3.0
229,eoHdUeQDNgQ6WYEnP2aiRw,2012,9,14,1,4.0
230,eoHdUeQDNgQ6WYEnP2aiRw,2015,7,16,2,4.0
231,eoHdUeQDNgQ6WYEnP2aiRw,2015,2,28,2,3.0
232,eoHdUeQDNgQ6WYEnP2aiRw,2014,12,24,1,1.0
233,eoHdUeQDNgQ6WYEnP2aiRw,2012,8,6,1,3.0
234,eoHdUeQDNgQ6WYEnP2aiRw,2011,4,18,3,2.6666666666666665
235,eoHdUeQDNgQ6WYEnP2aiRw,2010,11,4,3,3.0
236,eoHdUeQDNgQ6WYEnP2aiRw,2013,3,20,2,3.0
237,eoHdUeQDNgQ6WYEnP2aiRw,2014,11,28,3,3.0
238,eoHdUeQDNgQ6WYEnP2aiRw,2010,1,12,1,1.0
239,eoHdUeQDNgQ6WYEnP2aiRw,2016,11,5,1,5.0
240,eoHdUeQDNgQ6WYEnP2aiRw,2014,1,23,2,2.5
241,eoHdUeQDNgQ6WYEnP2aiRw,2015,6,1,2,2.5
242,eoHdUeQDNgQ6WYEnP2aiRw,2016,5,4,2,2.0
243,eoHdUeQDNgQ6WYEnP2aiRw,2014,7,7,2,2.5
244,eoHdUeQDNgQ6WYEnP2aiRw,2010,9,9,3,3.3333333333333335
245,eoHdUeQDNgQ6WYEnP2aiRw,2016,6,18,2,2.5
246,eoHdUeQDNgQ6WYEnP2aiRw,2014,12,19,2,2.5
247,eoHdUeQDNgQ6WYEnP2aiRw,2010,12,7,1,1.0
248,eoHdUeQDNgQ6WYEnP2aiRw,2012,4,12,1,3.0
249,eoHdUeQDNgQ6WYEnP2aiRw,2015,12,16,1,2.0
250,eoHdUeQDNgQ6WYEnP2aiRw,2015,12,17,1,1.0
251,eoHdUeQDNgQ6WYEnP2aiRw,2011,12,7,1,4.0
252,eoHdUeQDNgQ6WYEnP2aiRw,2012,9,25,2,4.0
253,eoHdUeQDNgQ6WYEnP2aiRw,2015,11,12,1,1.0
254,eoHdUeQDNgQ6WYEnP2aiRw,2010,12,13,2,2.0
255,eoHdUeQDNgQ6WYEnP2aiRw,2016,4,13,3,3.0
256,eoHdUeQDNgQ6WYEnP2aiRw,2010,7,21,3,3.0
257,eoHdUeQDNgQ6WYEnP2aiRw,2016,3,8,1,5.0
258,eoHdUeQDNgQ6WYEnP2aiRw,2014,9,22,3,2.6666666666666665
259,eoHdUeQDNgQ6WYEnP2aiRw,2016,3,21,2,2.0
260,eoHdUeQDNgQ6WYEnP2aiRw,2011,10,2,2,2.5
261,eoHdUeQDNgQ6WYEnP2aiRw,2011,10,29,2,2.5
262,eoHdUeQDNgQ6WYEnP2aiRw,2014,9,30,3,2.6666666666666665
263,eoHdUeQDNgQ6WYEnP2aiRw,2016,8,27,3,3.0
264,eoHdUeQDNgQ6WYEnP2aiRw,2009,8,1,1,1.0
265,eoHdUeQDNgQ6WYEnP2aiRw,2010,10,18,1,3.0
266,eoHdUeQDNgQ6WYEnP2aiRw,2014,6,12,1,3.0
267,eoHdUeQDNgQ6WYEnP2aiRw,2014,2,4,1,2.0
268,eoHdUeQDNgQ6WYEnP2aiRw,2013,12,14,1,4.0
269,eoHdUeQDNgQ6WYEnP2aiRw,2012,5,10,1,1.0
270,eoHdUeQDNgQ6WYEnP2aiRw,2011,10,27,1,3.0
271,eoHdUeQDNgQ6WYEnP2aiRw,2015,5,20,1,4.0
272,eoHdUeQDNgQ6WYEnP2aiRw,2012,1,2,1,4.0
273,eoHdUeQDNgQ6WYEnP2aiRw,2009,6,15,2,3.0
274,eoHdUeQDNgQ6WYEnP2aiRw,2013,6,19,2,2.5
275,eoHdUeQDNgQ6WYEnP2aiRw,2015,6,12,3,2.0
276,eoHdUeQDNgQ6WYEnP2aiRw,2010,5,7,2,3.5
277,eoHdUeQDNgQ6WYEnP2aiRw,2009,12,24,1,4.0
278,eoHdUeQDNgQ6WYEnP2aiRw,2013,1,3,2,4.0
279,eoHdUeQDNgQ6WYEnP2aiRw,2010,9,25,2,4.0
280,eoHdUeQDNgQ6WYEnP2aiRw,2016,4,12,2,3.0
281,eoHdUeQDNgQ6WYEnP2aiRw,2009,11,10,1,2.0
282,eoHdUeQDNgQ6WYEnP2aiRw,2013,5,27,2,4.5
283,eoHdUeQDNgQ6WYEnP2aiRw,2016,1,25,3,3.6666666666666665
284,eoHdUeQDNgQ6WYEnP2aiRw,2011,6,15,3,2.6666666666666665
285,eoHdUeQDNgQ6WYEnP2aiRw,2016,3,19,1,5.0
286,eoHdUeQDNgQ6WYEnP2aiRw,2011,6,12,1,4.0
287,eoHdUeQDNgQ6WYEnP2aiRw,2012,10,19,1,1.0
288,eoHdUeQDNgQ6WYEnP2aiRw,2009,10,27,1,3.0
289,eoHdUeQDNgQ6WYEnP2aiRw,2009,6,8,1,3.0
290,eoHdUeQDNgQ6WYEnP2aiRw,2014,12,31,4,3.5
291,eoHdUeQDNgQ6WYEnP2aiRw,2010,5,11,2,2.5
292,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,4,1,3.0
293,eoHdUeQDNgQ6WYEnP2aiRw,2011,12,28,2,2.5
294,eoHdUeQDNgQ6WYEnP2aiRw,2015,2,22,1,5.0
295,eoHdUeQDNgQ6WYEnP2aiRw,2010,5,2,1,3.0
296,eoHdUeQDNgQ6WYEnP2aiRw,2014,2,5,1,3.0
297,eoHdUeQDNgQ6WYEnP2aiRw,2014,4,28,3,2.3333333333333335
298,eoHdUeQDNgQ6WYEnP2aiRw,2010,8,10,1,3.0
299,eoHdUeQDNgQ6WYEnP2aiRw,2014,6,2,1,3.0
300,eoHdUeQDNgQ6WYEnP2aiRw,2014,7,25,1,4.0
301,eoHdUeQDNgQ6WYEnP2aiRw,2010,6,2,2,4.5
302,eoHdUeQDNgQ6WYEnP2aiRw,2012,2,28,2,2.0
303,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,6,1,4.0
304,eoHdUeQDNgQ6WYEnP2aiRw,2011,7,30,1,3.0
305,eoHdUeQDNgQ6WYEnP2aiRw,2013,8,15,1,2.0
306,eoHdUeQDNgQ6WYEnP2aiRw,2013,4,1,2,3.0
307,eoHdUeQDNgQ6WYEnP2aiRw,2010,10,21,1,4.0
308,eoHdUeQDNgQ6WYEnP2aiRw,2011,1,16,1,3.0
309,eoHdUeQDNgQ6WYEnP2aiRw,2015,7,18,5,4.0
310,eoHdUeQDNgQ6WYEnP2aiRw,2010,6,9,3,3.3333333333333335
311,eoHdUeQDNgQ6WYEnP2aiRw,2010,1,21,2,4.5
312,eoHdUeQDNgQ6WYEnP2aiRw,2012,6,21,1,5.0
313,eoHdUeQDNgQ6WYEnP2aiRw,2012,2,24,1,3.0
314,eoHdUeQDNgQ6WYEnP2aiRw,2012,3,9,1,2.0
315,eoHdUeQDNgQ6WYEnP2aiRw,2016,8,28,1,5.0
316,eoHdUeQDNgQ6WYEnP2aiRw,2011,2,28,1,4.0
317,eoHdUeQDNgQ6WYEnP2aiRw,2013,9,20,2,2.0
318,eoHdUeQDNgQ6WYEnP2aiRw,2017,1,1,4,2.25
319,eoHdUeQDNgQ6WYEnP2aiRw,2011,7,20,5,2.6
320,eoHdUeQDNgQ6WYEnP2aiRw,2011,3,14,1,3.0
321,eoHdUeQDNgQ6WYEnP2aiRw,2013,12,25,2,2.5
322,eoHdUeQDNgQ6WYEnP2aiRw,2013,1,2,1,3.0
323,eoHdUeQDNgQ6WYEnP2aiRw,2016,7,10,2,2.5
324,eoHdUeQDNgQ6WYEnP2aiRw,2011,3,23,2,3.5
325,eoHdUeQDNgQ6WYEnP2aiRw,2011,11,4,1,4.0
326,eoHdUeQDNgQ6WYEnP2aiRw,2015,1,25,4,3.5
327,eoHdUeQDNgQ6WYEnP2aiRw,2011,5,18,1,4.0
328,eoHdUeQDNgQ6WYEnP2aiRw,2013,6,28,2,3.0
329,eoHdUeQDNgQ6WYEnP2aiRw,2010,7,27,4,3.0
330,eoHdUeQDNgQ6WYEnP2aiRw,2012,7,17,3,3.0
331,eoHdUeQDNgQ6WYEnP2aiRw,2011,3,17,4,3.25
332,eoHdUeQDNgQ6WYEnP2aiRw,2011,2,4,1,3.0
333,eoHdUeQDNgQ6WYEnP2aiRw,2013,1,9,1,4.0
334,eoHdUeQDNgQ6WYEnP2aiRw,2015,6,19,2,3.0
335,eoHdUeQDNgQ6WYEnP2aiRw,2014,7,18,1,3.0
336,eoHdUeQDNgQ6WYEnP2aiRw,2010,2,16,1,3.0
337,eoHdUeQDNgQ6WYEnP2aiRw,2016,6,8,2,1.5
338,eoHdUeQDNgQ6WYEnP2aiRw,2009,4,16,1,4.0
339,eoHdUeQDNgQ6WYEnP2aiRw,2011,6,30,1,3.0
340,eoHdUeQDNgQ6WYEnP2aiRw,2013,4,8,3,2.6666666666666665
341,eoHdUeQDNgQ6WYEnP2aiRw,2014,4,2,2,3.0
342,eoHdUeQDNgQ6WYEnP2aiRw,2015,6,11,2,3.5
343,eoHdUeQDNgQ6WYEnP2aiRw,2016,12,8,1,3.0
344,eoHdUeQDNgQ6WYEnP2aiRw,2010,1,5,2,4.0
345,eoHdUeQDNgQ6WYEnP2aiRw,2010,6,26,1,3.0
346,eoHdUeQDNgQ6WYEnP2aiRw,2011,11,27,1,2.0
347,eoHdUeQDNgQ6WYEnP2aiRw,2015,7,14,1,4.0
348,eoHdUeQDNgQ6WYEnP2aiRw,2010,10,15,1,2.0
349,eoHdUeQDNgQ6WYEnP2aiRw,2015,1,1,1,1.0
350,eoHdUeQDNgQ6WYEnP2aiRw,2015,7,25,1,1.0
351,eoHdUeQDNgQ6WYEnP2aiRw,2011,9,15,4,3.5
352,eoHdUeQDNgQ6WYEnP2aiRw,2016,5,22,2,4.5
